"id","lon","lat","date","d15n"
"neonLAJA_015NA",-67.066822,18.034464,2020,6.7
"neonLAJA_015Mangifera indica L.",-67.066822,18.034464,2020,4.5
"neonSTEI_009Betula papyrifera Marshall",-90.089055,45.82204,2017,-1.3
"neonSTEI_009Ostrya virginiana (Mill.) K. Koch",-90.089055,45.82204,2017,-1.7
"neonSTEI_009Tilia americana L.",-90.089055,45.82204,2017,-1.9
"neonSTEI_005Quercus rubra L.",-90.086208,45.826442,2017,-2.1
"neonSTEI_007Quercus rubra L.",-90.053927,45.793824,2017,-0.6
"neonSTEI_007Fraxinus pennsylvanica Marshall",-90.053927,45.793824,2017,-1.9
"neonSTEI_007Acer saccharum Marshall",-90.053927,45.793824,2017,-2.6
"neonSTEI_008Pinus resinosa Aiton",-90.062109,45.802505,2017,-1.5
"neonSTEI_008Quercus macrocarpa Michx.",-90.062109,45.802505,2017,-1.3
"neonSTEI_008Abies balsamea (L.) Mill.",-90.062109,45.802505,2017,-2
"neonSTEI_059Populus tremuloides Michx.",-89.588327,45.508883,2017,-1.4
"neonSTEI_059Quercus rubra L.",-89.588327,45.508883,2017,-3
"neonSTEI_059Abies balsamea (L.) Mill.",-89.588327,45.508883,2017,-3.3
"neonSTEI_047Tsuga canadensis (L.) Carrière",-89.588573,45.506178,2017,-2.6
"neonSTEI_047Populus tremuloides Michx.",-89.588573,45.506178,2017,-0.6
"neonSTEI_047Acer rubrum L.",-89.588573,45.506178,2017,-2
"neonSTEI_053Tsuga canadensis (L.) Carrière",-89.587394,45.505661,2017,-3.1
"neonSTEI_053Populus tremuloides Michx.",-89.587394,45.505661,2017,-1.9
"neonSTEI_053Tsuga canadensis (L.) Carrière",-89.587394,45.505661,2017,-3
"neonSTEI_060Abies balsamea (L.) Mill.",-89.58706,45.506757,2017,-4.5
"neonSTEI_060Populus tremuloides Michx.",-89.58706,45.506757,2017,-5.6
"neonSTEI_060Populus tremuloides Michx.",-89.58706,45.506757,2017,-5.6
"neonSTEI_060Populus grandidentata Michx.",-89.58706,45.506757,2017,-4
"neonSTEI_021Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-90.085088,45.834307,2017,-0.8
"neonSTEI_021Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-90.085088,45.834307,2017,-1.3
"neonSTEI_021Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-90.085088,45.834307,2017,-0.9
"neonSTEI_021Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-90.085088,45.834307,2017,-1
"neonSTEI_003Populus tremuloides Michx.",-90.072607,45.82494,2017,-1.3
"neonSTEI_003Acer saccharum Marshall",-90.072607,45.82494,2017,-5.3
"neonSTEI_003Acer rubrum L.",-90.072607,45.82494,2017,-4.2
"neonSTEI_006Populus tremuloides Michx.",-90.078389,45.817458,2017,-0.3
"neonSTEI_006Populus tremuloides Michx.",-90.078389,45.817458,2017,-0.3
"neonSTEI_006Betula papyrifera Marshall",-90.078389,45.817458,2017,-0.9
"neonSTEI_006Fraxinus pennsylvanica Marshall",-90.078389,45.817458,2017,-1.9
"neonSTEI_004Populus grandidentata Michx.",-90.064162,45.797883,2017,0.4
"neonSTEI_004Fraxinus pennsylvanica Marshall",-90.064162,45.797883,2017,-2.8
"neonSTEI_004Populus grandidentata Michx.",-90.064162,45.797883,2017,0.3
"neonSTEI_002Acer saccharum Marshall",-90.092307,45.797373,2017,-4.5
"neonSTEI_002Ostrya virginiana (Mill.) K. Koch",-90.092307,45.797373,2017,-0.4
"neonSTEI_002Acer saccharum Marshall",-90.092307,45.797373,2017,-4.5
"neonSTEI_001Acer saccharum Marshall",-90.092743,45.812246,2017,-3.9
"neonSTEI_001Tilia americana L.",-90.092743,45.812246,2017,0.3
"neonSTEI_001Ostrya virginiana (Mill.) K. Koch",-90.092743,45.812246,2017,-0.8
"neonTREE_055Acer rubrum L.",-89.594035,45.49189,2020,-4.3
"neonTREE_051Acer saccharum Marshall",-89.593697,45.493514,2020,-6.6
"neonTREE_051Fraxinus pennsylvanica Marshall",-89.593697,45.493514,2020,-4.6
"neonTREE_042Tilia americana L.",-89.591099,45.495221,2020,-1.4
"neonTREE_052Fraxinus nigra Marshall",-89.590168,45.491181,2020,-1.3
"neonTREE_052Tsuga canadensis (L.) Carrière",-89.590168,45.491181,2020,-5.1
"neonTREE_057Populus grandidentata Michx.",-89.58023,45.492749,2020,-2.4
"neonTREE_057Picea glauca (Moench) Voss",-89.58023,45.492749,2020,-3.1
"neonTREE_057Picea glauca (Moench) Voss",-89.58023,45.492749,2020,-3.1
"neonTREE_025Betula alleghaniensis Britton",-89.58222,45.494325,2020,-5.7
"neonTREE_019Abies balsamea (L.) Mill.",-89.574026,45.494384,2020,-4.9
"neonTREE_019Pinus resinosa Aiton",-89.574026,45.494384,2020,-4.1
"neonTREE_019Acer rubrum L.",-89.574026,45.494384,2020,-5.8
"neonTREE_018Pinus strobus L.",-89.567838,45.493691,2020,-5
"neonTREE_002Picea mariana (Mill.) Britton, Sterns & Poggenb.",-89.567781,45.492353,2020,-7.8
"neonTREE_017Acer saccharum Marshall",-89.576619,45.492422,2020,-7.5
"neonTREE_005Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-89.5554,45.481809,2020,-0.5
"neonTREE_023Acer rubrum L.",-89.551853,45.488111,2020,-5.4
"neonTREE_023Abies balsamea (L.) Mill.",-89.551853,45.488111,2020,-3.4
"neonTREE_023Betula papyrifera Marshall",-89.551853,45.488111,2020,-3
"neonTREE_015Populus tremuloides Michx.",-89.554887,45.48697,2020,-5.3
"neonTREE_004Thuja occidentalis L.",-89.556089,45.479917,2020,-2.8
"neonTREE_004Thuja occidentalis L.",-89.556089,45.479917,2020,-2.9
"neonTREE_009Larix laricina (Du Roi) K. Koch",-89.569418,45.485858,2020,-4.9
"neonTREE_009Picea mariana (Mill.) Britton, Sterns & Poggenb.",-89.569418,45.485858,2020,-7.3
"neonTREE_003Acer saccharum Marshall",-89.577675,45.490243,2020,-6
"neonTREE_055Ostrya virginiana (Mill.) K. Koch",-89.594035,45.49189,2020,-2.5
"neonUNDE_048Populus grandidentata Michx.",-89.540445,46.232136,2019,-3.5
"neonUNDE_048Populus tremuloides Michx.",-89.540445,46.232136,2019,-2.2
"neonUNDE_048Populus grandidentata Michx.",-89.540445,46.232136,2019,-2.6
"neonUNDE_048Abies balsamea (L.) Mill.",-89.540445,46.232136,2019,-5.8
"neonUNDE_048Abies balsamea (L.) Mill.",-89.540445,46.232136,2019,-5.7
"neonUNDE_048Betula papyrifera Marshall",-89.540445,46.232136,2019,-2.5
"neonUNDE_037Acer rubrum L.",-89.541941,46.231276,2019,-6.3
"neonUNDE_037Abies balsamea (L.) Mill.",-89.541941,46.231276,2019,-4.8
"neonUNDE_037Abies balsamea (L.) Mill.",-89.541941,46.231276,2019,-4.8
"neonUNDE_037Acer rubrum L.",-89.541941,46.231276,2019,-5.3
"neonUNDE_037Ostrya virginiana (Mill.) K. Koch",-89.541941,46.231276,2019,-4.6
"neonUNDE_045Populus grandidentata Michx.",-89.539694,46.233222,2019,-2.4
"neonUNDE_045Fraxinus nigra Marshall",-89.539694,46.233222,2019,0.5
"neonUNDE_043Fraxinus nigra Marshall",-89.542459,46.234247,2019,1.4
"neonUNDE_043Acer rubrum L.",-89.542459,46.234247,2019,-2.9
"neonUNDE_043Populus tremuloides Michx.",-89.542459,46.234247,2019,-0.7
"neonUNDE_049Betula papyrifera Marshall",-89.536457,46.230581,2019,-1.4
"neonUNDE_049Fraxinus americana L.",-89.536457,46.230581,2019,-1.2
"neonUNDE_049Ulmus americana L.",-89.536457,46.230581,2019,-1.2
"neonUNDE_001Acer saccharum Marshall",-89.560771,46.234625,2019,-6.3
"neonUNDE_003Betula alleghaniensis Britton",-89.53609,46.256247,2019,-3.6
"neonUNDE_011Picea mariana (Mill.) Britton, Sterns & Poggenb.",-89.505026,46.215104,2019,-7.8
"neonUNDE_014Acer saccharum Marshall",-89.513299,46.22596,2019,-2.5
"neonUNDE_014Fraxinus nigra Marshall",-89.513299,46.22596,2019,-0.3
"neonUNDE_008Abies balsamea (L.) Mill.",-89.515052,46.256193,2019,-1.6
"neonUNDE_008Acer rubrum L.",-89.515052,46.256193,2019,-3.6
"neonUNDE_008Populus tremuloides Michx.",-89.515052,46.256193,2019,-0.9
"neonUNDE_006Betula alleghaniensis Britton",-89.512657,46.254613,2019,0.6
"neonUNDE_006Acer rubrum L.",-89.512657,46.254613,2019,-3.1
"neonUNDE_015Thuja occidentalis L.",-89.506506,46.231237,2019,-4.3
"neonUNDE_015Abies balsamea (L.) Mill.",-89.506506,46.231237,2019,-3.7
"neonUNDE_057Larix laricina (Du Roi) K. Koch",-89.540913,46.234299,2019,-5.5
"neonUNDE_013Tilia americana L.",-89.537131,46.227894,2019,0.5
"neonUNDE_013Acer saccharum Marshall",-89.537131,46.227894,2019,-3.2
"neonUNDE_010Picea mariana (Mill.) Britton, Sterns & Poggenb.",-89.541857,46.237778,2019,-6
"neonUNDE_010Populus tremuloides Michx.",-89.541857,46.237778,2019,-0.4
"neonUNDE_010Abies balsamea (L.) Mill.",-89.541857,46.237778,2019,-5.1
"neonUNDE_002Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-89.544805,46.243102,2019,-1.5
"neonUNDE_002Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen",-89.544805,46.243102,2019,-1.4
"neonUNDE_002Larix laricina (Du Roi) K. Koch",-89.544805,46.243102,2019,-6.9
"neonUNDE_059Thuja occidentalis L.",-89.532533,46.230692,2019,-3.2
"neonUNDE_059Acer saccharum Marshall",-89.532533,46.230692,2019,-1.7
"neonUNDE_012Corylus cornuta Marshall",-89.504463,46.236979,2019,-3
"neonUNDE_012Acer saccharum Marshall",-89.504463,46.236979,2019,-4.6
"neonUNDE_012Abies balsamea (L.) Mill.",-89.504463,46.236979,2019,-1.5
"neonUNDE_050Fraxinus americana L.",-89.537992,46.2295,2019,-1.2
"neonUNDE_050Populus tremuloides Michx.",-89.537992,46.2295,2019,-0.4
"neonUNDE_058Populus grandidentata Michx.",-89.538847,46.23109,2019,-0.8
"neonUNDE_058Populus grandidentata Michx.",-89.538847,46.23109,2019,-1.2
"neonUNDE_058Ostrya virginiana (Mill.) K. Koch",-89.538847,46.23109,2019,-0.4
"neonKONA_002NA",-96.638463,39.115597,2019,-0.9
"neonKONA_002NA",-96.638463,39.115597,2019,-0.8
"neonKONA_001NA",-96.594339,39.215958,2019,1.3
"neonKONA_015NA",-96.595022,39.214927,2019,2.4
"neonKONA_006NA",-96.647329,39.124964,2019,-1.9
"neonKONA_009NA",-96.64534,39.125694,2019,0.2
"neonKONA_003NA",-96.599283,39.215287,2019,2
"neonKONA_013NA",-96.64202,39.126668,2019,1.1
"neonKONA_014NA",-96.601254,39.215594,2019,6.4
"neonKONA_008NA",-96.600871,39.21712,2019,0.5
"neonKONA_010NA",-96.639109,39.125589,2019,7.5
"neonKONA_004NA",-96.637853,39.124272,2019,6.5
"neonKONA_012NA",-96.641186,39.12255,2019,2.8
"neonKONA_007NA",-96.638655,39.119701,2019,-0.2
"neonKONA_016NA",-96.638276,39.120699,2019,1.7
"neonKONA_054NA",-96.611503,39.111555,2019,3
"neonKONA_059NA",-96.613606,39.111041,2019,4
"neonKONA_048NA",-96.612665,39.108044,2019,1.2
"neonKONA_057NA",-96.614399,39.108366,2019,-3.6
"neonKONA_011NA",-96.595404,39.223125,2019,15.1
"neonKONA_005NA",-96.582637,39.221583,2019,6.9
"neonKONZ_011NA",-96.597472,39.106213,2017,-3.5
"neonKONZ_003NA",-96.570347,39.088076,2017,-2.1
"neonKONZ_010NA",-96.571173,39.073755,2017,-0.7
"neonKONZ_001NA",-96.555874,39.075067,2017,-3
"neonKONZ_042NA",-96.564404,39.09957,2017,-2.9
"neonKONZ_043NA",-96.56118,39.102192,2017,-1.9
"neonKONZ_045NA",-96.561811,39.103827,2017,-3
"neonKONZ_046NA",-96.563925,39.103068,2017,-3.1
"neonKONZ_009NA",-96.585981,39.107315,2017,-2.9
"neonKONZ_014NA",-96.561283,39.1095,2017,-2.7
"neonKONZ_024NA",-96.552209,39.110903,2017,-2.3
"neonKONZ_004NA",-96.550145,39.110568,2017,-3.3
"neonKONZ_008NA",-96.545368,39.108081,2017,-2.5
"neonKONZ_002NA",-96.546015,39.119992,2017,-3.2
"neonKONZ_007NA",-96.544716,39.086976,2017,-3.6
"neonKONZ_025Quercus muehlenbergii Engelm.",-96.596161,39.103998,2017,1.3
"neonKONZ_025Quercus muehlenbergii Engelm.",-96.596161,39.103998,2017,1.3
"neonKONZ_025Juglans nigra L.",-96.596161,39.103998,2017,0
"neonKONZ_025Ulmus americana L.",-96.596161,39.103998,2017,-1.7
"neonKONZ_013NA",-96.55852,39.088085,2017,-4.1
"neonKONZ_005NA",-96.566704,39.082563,2017,-0.6
"neonKONZ_006NA",-96.58894,39.07116,2017,-1.2
"neonKONZ_024Juniperus virginiana L.",-96.552209,39.110903,2017,-1.4
"neonKONZ_024Juniperus virginiana L.",-96.552209,39.110903,2017,-1.7
"neonKONZ_024Ulmus americana L.",-96.552209,39.110903,2017,-3.7
"neonKONZ_024Quercus muehlenbergii Engelm.",-96.552209,39.110903,2017,-1
"neonKONZ_012NA",-96.582247,39.084519,2017,-3.9
"neonUKFS_043Ulmus americana L.",-95.194409,39.035201,2018,-2.1
"neonUKFS_043Fraxinus americana L.",-95.194409,39.035201,2018,0.4
"neonUKFS_005Ulmus americana L.",-95.204735,39.054509,2018,-1.8
"neonUKFS_043Celtis occidentalis L.",-95.194409,39.035201,2018,-1.4
"neonUKFS_005Carya ovata (Mill.) K. Koch",-95.204735,39.054509,2018,-2.1
"neonUKFS_005Quercus rubra L.",-95.204735,39.054509,2018,-1.9
"neonUKFS_009NA",-95.201392,39.045354,2018,-4
"neonUKFS_003Ulmus americana L.",-95.188064,39.052642,2018,-2.3
"neonUKFS_003Ulmus americana L.",-95.188064,39.052642,2018,-2.4
"neonUKFS_003Morus alba L.",-95.188064,39.052642,2018,-0.5
"neonUKFS_044Juglans nigra L.",-95.187902,39.038041,2018,-1.6
"neonUKFS_044Juglans nigra L.",-95.187902,39.038041,2018,-1.5
"neonUKFS_003Maclura pomifera (Raf.) C.K. Schneid.",-95.188064,39.052642,2018,-0.2
"neonUKFS_044Quercus muehlenbergii Engelm.",-95.187902,39.038041,2018,-0.6
"neonUKFS_044Celtis occidentalis L.",-95.187902,39.038041,2018,-2.5
"neonUKFS_007Quercus muehlenbergii Engelm.",-95.205279,39.037233,2018,0.1
"neonUKFS_007Ulmus americana L.",-95.205279,39.037233,2018,-2.5
"neonUKFS_007Juglans nigra L.",-95.205279,39.037233,2018,-1.7
"neonUKFS_032Carya ovata (Mill.) K. Koch",-95.19703,39.041659,2018,-3.2
"neonUKFS_002Celtis occidentalis L.",-95.208663,39.046329,2018,1.4
"neonUKFS_002Maclura pomifera (Raf.) C.K. Schneid.",-95.208663,39.046329,2018,-0.5
"neonUKFS_002Ulmus americana L.",-95.208663,39.046329,2018,1.4
"neonUKFS_032Quercus muehlenbergii Engelm.",-95.19703,39.041659,2018,-3.3
"neonUKFS_032Fraxinus americana L.",-95.19703,39.041659,2018,-3.8
"neonUKFS_031Celtis occidentalis L.",-95.192035,39.036615,2018,-0.4
"neonUKFS_031Carya ovata (Mill.) K. Koch",-95.192035,39.036615,2018,0.7
"neonUKFS_031Quercus velutina Lam.",-95.192035,39.036615,2018,0
"neonUKFS_006Maclura pomifera (Raf.) C.K. Schneid.",-95.198575,39.033807,2018,-1.9
"neonUKFS_006Maclura pomifera (Raf.) C.K. Schneid.",-95.198575,39.033807,2018,-2
"neonUKFS_004Maclura pomifera (Raf.) C.K. Schneid.",-95.202721,39.043184,2018,-1.5
"neonUKFS_004Fraxinus americana L.",-95.202721,39.043184,2018,-0.7
"neonUKFS_006Cercis canadensis L.",-95.198575,39.033807,2018,-0.1
"neonUKFS_006Juglans nigra L.",-95.198575,39.033807,2018,-1.7
"neonUKFS_004Quercus muehlenbergii Engelm.",-95.202721,39.043184,2018,1.2
"neonUKFS_010Quercus muehlenbergii Engelm.",-95.185979,39.052686,2018,-0.9
"neonUKFS_010Ulmus americana L.",-95.185979,39.052686,2018,-0.7
"neonUKFS_008Carya ovata (Mill.) K. Koch",-95.189911,39.033692,2018,2.5
"neonUKFS_010Juglans nigra L.",-95.185979,39.052686,2018,-1.1
"neonUKFS_008Celtis occidentalis L.",-95.189911,39.033692,2018,1.7
"neonUKFS_008Cercis canadensis L.",-95.189911,39.033692,2018,2
"neonUKFS_001Ulmus americana L.",-95.196953,39.037623,2018,-1.1
"neonUKFS_001Carya ovata (Mill.) K. Koch",-95.196953,39.037623,2018,-0.7
"neonUKFS_001Juglans nigra L.",-95.196953,39.037623,2018,-1.3
"neonGRSM_006Acer rubrum L.",-83.645325,35.6789,2016,-6.4
"neonGRSM_006Tsuga canadensis (L.) Carrière",-83.645325,35.6789,2016,-4
"neonGRSM_006Liriodendron tulipifera L.",-83.645325,35.6789,2016,-5.3
"neonGRSM_002Acer rubrum L.",-83.587378,35.670427,2016,-7.8
"neonGRSM_002Acer rubrum L.",-83.587378,35.670427,2016,-7.8
"neonGRSM_002Quercus montana Willd.",-83.587378,35.670427,2016,-1.9
"neonGRSM_002Oxydendrum arboreum (L.) DC.",-83.587378,35.670427,2016,-4.1
"neonGRSM_010Liriodendron tulipifera L.",-83.52603,35.669842,2016,-2.7
"neonGRSM_010Liriodendron tulipifera L.",-83.52603,35.669842,2016,-3.1
"neonGRSM_010Liriodendron tulipifera L.",-83.52603,35.669842,2016,-3
"neonGRSM_010Liriodendron tulipifera L.",-83.52603,35.669842,2016,-2.2
"neonGRSM_025Picea rubens Sarg.",-83.475516,35.58978,2016,-1
"neonGRSM_001Tsuga canadensis (L.) Carrière",-83.532102,35.684589,2016,-1.7
"neonGRSM_025Betula alleghaniensis Britton",-83.475516,35.58978,2016,-3.3
"neonGRSM_025Abies fraseri (Pursh) Poir.",-83.475516,35.58978,2016,-1.3
"neonGRSM_001Betula lenta L.",-83.532102,35.684589,2016,-1.8
"neonGRSM_001Tsuga canadensis (L.) Carrière",-83.532102,35.684589,2016,-1.2
"neonGRSM_003Acer rubrum L.",-83.474563,35.67661,2016,-4.8
"neonGRSM_003Acer rubrum L.",-83.474563,35.67661,2016,-4.5
"neonGRSM_003Halesia tetraptera Ellis",-83.474563,35.67661,2016,-2.9
"neonGRSM_009Quercus montana Willd.",-83.48998,35.670878,2016,-1.7
"neonGRSM_009Acer rubrum L. var. rubrum",-83.48998,35.670878,2016,-2.8
"neonGRSM_009Betula lenta L.",-83.48998,35.670878,2016,-3.1
"neonGRSM_016Abies fraseri (Pursh) Poir.",-83.474652,35.593016,2016,-0.9
"neonGRSM_016Betula alleghaniensis Britton",-83.474652,35.593016,2016,-1.9
"neonGRSM_016Picea rubens Sarg.",-83.474652,35.593016,2016,-1
"neonGRSM_007Acer rubrum L.",-83.513992,35.686866,2016,-5.7
"neonGRSM_007Acer rubrum L.",-83.513992,35.686866,2016,-4.8
"neonGRSM_007Quercus montana Willd.",-83.513992,35.686866,2016,-1.9
"neonGRSM_008Liriodendron tulipifera L.",-83.482275,35.679121,2016,-4.9
"neonGRSM_008Liriodendron tulipifera L.",-83.482275,35.679121,2016,-5.8
"neonGRSM_008Oxydendrum arboreum (L.) DC.",-83.482275,35.679121,2016,-2.8
"neonGRSM_058Liriodendron tulipifera L.",-83.505443,35.691954,2016,-1.6
"neonGRSM_058Liriodendron tulipifera L.",-83.505443,35.691954,2016,-2.4
"neonGRSM_058Liriodendron tulipifera L.",-83.505443,35.691954,2016,-1.6
"neonGRSM_059Oxydendrum arboreum (L.) DC.",-83.506609,35.686509,2016,-4.7
"neonGRSM_059Quercus montana Willd.",-83.506609,35.686509,2016,-3.6
"neonGRSM_059Tsuga canadensis (L.) Carrière",-83.506609,35.686509,2016,-4
"neonGRSM_060Betula lenta L.",-83.503985,35.68601,2016,-3.8
"neonGRSM_060Acer rubrum L.",-83.503985,35.68601,2016,-5.6
"neonGRSM_060Betula lenta L.",-83.503985,35.68601,2016,-4.1
"neonGRSM_060Betula lenta L.",-83.503985,35.68601,2016,-4.1
"neonGRSM_055Halesia tetraptera Ellis",-83.502232,35.685523,2016,0.2
"neonGRSM_055Halesia tetraptera Ellis",-83.502232,35.685523,2016,-2
"neonGRSM_055Liriodendron tulipifera L.",-83.502232,35.685523,2016,-3.1
"neonGRSM_048Magnolia acuminata (L.) L.",-83.498951,35.685859,2021,-2.4
"neonGRSM_048Tilia americana L.",-83.498951,35.685859,2021,-0.7
"neonGRSM_048Platanus occidentalis L.",-83.498951,35.685859,2021,-0.9
